@_fa,prism:url,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:eIssn,prism:volume,prism:pageRange,prism:coverDate,prism:coverDisplayDate,prism:doi,citedby-count,affiliation,prism:aggregationType,subtype,subtypeDescription,openaccess,openaccessFlag,freetoread,freetoreadLabel,prism:issueIdentifier
true,https://api.elsevier.com/content/abstract/scopus_id/105033894453,2-s2.0-105033894453,Long-term aging of LPBF GTD222: η-phase–mediated microstructural instability and tensile property deterioration with TaC added,Li Z.,Materials Science and Engineering A,09215093,,961,,2026-06-01,June 2026,10.1016/j.msea.2026.150142,0,"[{'@_fa': 'true', 'affilname': ""Xi'an Jiaotong University"", 'affiliation-city': ""Xi'an"", 'affiliation-country': 'China'}, {'@_fa': 'true', 'affilname': 'Shandong University', 'affiliation-city': 'Jinan', 'affiliation-country': 'China'}, {'@_fa': 'true', 'affilname': 'Shanghai University of Engineering Science', 'affiliation-city': 'Shanghai', 'affiliation-country': 'China'}, {'@_fa': 'true', 'affilname': 'Huanghuai University', 'affiliation-city': 'Zhumadian', 'affiliation-country': 'China'}]",Journal,ar,Article,0,False,,,
true,https://api.elsevier.com/content/abstract/scopus_id/105035100233,2-s2.0-105035100233,Directed energy deposition of Haynes 282 nickel superalloy,Monson A.G.,Materials Science and Engineering A,09215093,,963,,2026-06-01,June 2026,10.1016/j.msea.2026.150205,0,"[{'@_fa': 'true', 'affilname': 'Idaho National Laboratory', 'affiliation-city': 'Idaho Falls', 'affiliation-country': 'United States'}, {'@_fa': 'true', 'affilname': 'Boise State University', 'affiliation-city': 'Boise', 'affiliation-country': 'United States'}]",Journal,ar,Article,0,False,,,
true,https://api.elsevier.com/content/abstract/scopus_id/105035158836,2-s2.0-105035158836,A Physics-based investigation of solidification morphology and microcracking in a high-γ′ Ni-based superalloy during Selective Laser Melting,Salem M.K.A.,Acta Materialia,13596454,,311,,2026-06-01,1 June 2026,10.1016/j.actamat.2026.122170,0,"[{'@_fa': 'true', 'affilname': 'University of Birmingham', 'affiliation-city': 'Birmingham', 'affiliation-country': 'United Kingdom'}, {'@_fa': 'true', 'affilname': 'The University of Sheffield', 'affiliation-city': 'Sheffield', 'affiliation-country': 'United Kingdom'}]",Journal,ar,Article,0,False,,,
true,https://api.elsevier.com/content/abstract/scopus_id/105034889066,2-s2.0-105034889066,An interpretable machine learning framework for the prediction of cracking in additively manufactured high gamma-prime nickel-based superalloys,Adapa V.S.K.,Progress in Additive Manufacturing,23639512,23639520,11,5007-5023,2026-05-01,May 2026,10.1007/s40964-026-01641-8,0,"[{'@_fa': 'true', 'affilname': 'Georgia Institute of Technology', 'affiliation-city': 'Atlanta', 'affiliation-country': 'United States'}]",Journal,ar,Article,1,True,"{'value': [{'$': 'all'}, {'$': 'publisherhybridgold'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Hybrid Gold'}]}",5
true,https://api.elsevier.com/content/abstract/scopus_id/105036307649,2-s2.0-105036307649,Microstructure and mechanical properties of Ni superalloy fabricated by laser directed energy deposition (L-DED) versus laser powder bed fusion (L-PBF),Yang X.,Archives of Civil and Mechanical Engineering,16449665,20833318,26,,2026-05-01,May 2026,10.1007/s43452-026-01520-7,0,"[{'@_fa': 'true', 'affilname': 'Northeastern University', 'affiliation-city': 'Shenyang', 'affiliation-country': 'China'}, {'@_fa': 'true', 'affilname': 'Hangzhou City University', 'affiliation-city': 'Hangzhou', 'affiliation-country': 'China'}, {'@_fa': 'true', 'affilname': 'Belarusian National Technical University', 'affiliation-city': 'Minsk', 'affiliation-country': 'Belarus'}]",Journal,ar,Article,0,False,,,3
true,https://api.elsevier.com/content/abstract/scopus_id/105035319638,2-s2.0-105035319638,Recrystallization Behavior during Postprocessing of an Additively Manufactured Nickel-Based Superalloy,Swaminathan K.,Metallurgical and Materials Transactions A Physical Metallurgy and Materials Science,10735623,15431940,57,2157-2175,2026-05-01,May 2026,10.1007/s11661-026-08179-y,0,"[{'@_fa': 'true', 'affilname': 'Högskolan Väst', 'affiliation-city': 'Trollhattan', 'affiliation-country': 'Sweden'}]",Journal,ar,Article,1,True,"{'value': [{'$': 'all'}, {'$': 'publisherhybridgold'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Hybrid Gold'}]}",5
true,https://api.elsevier.com/content/abstract/scopus_id/105035446695,2-s2.0-105035446695,The oxidation corrosion behavior of CoNiCrAlY bond coated on Haynes 230 matrix fabricated by laser powder bed fusion,Cheng Z.,Journal of Materials Science,00222461,15734803,61,14425-14440,2026-05-01,May 2026,10.1007/s10853-026-12644-9,0,"[{'@_fa': 'true', 'affilname': 'Shanghai Jiao Tong University', 'affiliation-city': 'Shanghai', 'affiliation-country': 'China'}, {'@_fa': 'true', 'affilname': 'Henan University of Science and Technology', 'affiliation-city': 'Luoyang', 'affiliation-country': 'China'}, {'@_fa': 'true', 'affilname': 'University of South China', 'affiliation-city': 'Hengyang', 'affiliation-country': 'China'}, {'@_fa': 'true', 'affilname': 'Xinxiang University', 'affiliation-city': 'Xinxiang', 'affiliation-country': 'China'}]",Journal,ar,Article,0,False,,,20
true,https://api.elsevier.com/content/abstract/scopus_id/105034615887,2-s2.0-105034615887,Substrate-driven L-DED for crack-free and high-performance nonweldable Ni-based superalloys,Chai H.,Materials Characterization,10445803,,235,,2026-05-01,May 2026,10.1016/j.matchar.2026.116345,0,"[{'@_fa': 'true', 'affilname': 'Northwestern Polytechnical University', 'affiliation-city': ""Xi'an"", 'affiliation-country': 'China'}, {'@_fa': 'true', 'affilname': 'State Key Laboratory of Solidification Processing', 'affiliation-city': ""Xi'an"", 'affiliation-country': 'China'}]",Journal,ar,Article,0,False,,,
true,https://api.elsevier.com/content/abstract/scopus_id/105034725829,2-s2.0-105034725829,A comparative microstructure and microhardness of selective electron beam melted and as-cast Mar-M247 nickel-based superalloy,Lin Y.,Journal of Alloys and Compounds,09258388,,1063,,2026-04-15,15 April 2026,10.1016/j.jallcom.2026.187707,0,"[{'@_fa': 'true', 'affilname': 'Northwest Institute for Nonferrous Metal Research', 'affiliation-city': ""Xi'an"", 'affiliation-country': 'China'}]",Journal,ar,Article,0,False,,,
true,https://api.elsevier.com/content/abstract/scopus_id/105033748339,2-s2.0-105033748339,"PBF-LB/M of Inconel X-750: Correlation between crystallographic features, microstructural evolution, and processing parameters",de Souza Pinto Pereira A.,Journal of Alloys and Compounds,09258388,,1062,,2026-04-10,10 April 2026,10.1016/j.jallcom.2026.187519,0,"[{'@_fa': 'true', 'affilname': 'Technische Universität München', 'affiliation-city': 'Munich', 'affiliation-country': 'Germany'}, {'@_fa': 'true', 'affilname': 'Friedrich-Alexander-Universität Erlangen-Nürnberg', 'affiliation-city': 'Erlangen', 'affiliation-country': 'Germany'}, {'@_fa': 'true', 'affilname': 'Universidade Federal de Santa Catarina', 'affiliation-city': 'Florianopolis', 'affiliation-country': 'Brazil'}, {'@_fa': 'true', 'affilname': 'Universität Bayreuth', 'affiliation-city': 'Bayreuth', 'affiliation-country': 'Germany'}, {'@_fa': 'true', 'affilname': 'Ústavu fyziky materiálů Akademie věd České republiky', 'affiliation-city': 'Brno', 'affiliation-country': 'Czech Republic'}, {'@_fa': 'true', 'affilname': 'Technische Hochschule Ingolstadt', 'affiliation-city': 'Ingolstadt', 'affiliation-country': 'Germany'}, {'@_fa': 'true', 'affilname': 'Fraunhofer Institute for Casting, Composite and Processing Technology IGCV', 'affiliation-city': 'Augsburg', 'affiliation-country': 'Germany'}]",Journal,ar,Article,1,True,"{'value': [{'$': 'all'}, {'$': 'publisherhybridgold'}, {'$': 'repository'}, {'$': 'repositoryam'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Hybrid Gold'}, {'$': 'Green'}]}",
true,https://api.elsevier.com/content/abstract/scopus_id/105033227896,2-s2.0-105033227896,"A review on additive manufacturing of CM247LC nickel-based superalloy: Cracking mechanisms, suppression strategies, and microstructure-property control",Hu Z.,Journal of Alloys and Compounds,09258388,,1061,,2026-04-05,5 April 2026,10.1016/j.jallcom.2026.187453,0,"[{'@_fa': 'true', 'affilname': 'Wuhan University of Technology', 'affiliation-city': 'Wuhan', 'affiliation-country': 'China'}, {'@_fa': 'true', 'affilname': 'National Key Laboratory for Remanufacturing Beijing', 'affiliation-city': 'Beijing', 'affiliation-country': 'China'}]",Journal,re,Review,0,False,,,
true,https://api.elsevier.com/content/abstract/scopus_id/105035258789,2-s2.0-105035258789,"A Review on Cracking in Laser Additive Manufacturing of Nickel-Based Superalloys: Types, Formation Mechanisms, and Suppression Strategies",Lin T.,Rare Metals,10010521,18677185,45,,2026-04-01,April 2026,10.1002/rar2.70180,0,"[{'@_fa': 'true', 'affilname': 'Xiamen University', 'affiliation-city': 'Xiamen', 'affiliation-country': 'China'}, {'@_fa': 'true', 'affilname': 'Chongqing Jiaotong University', 'affiliation-city': 'Chongqing', 'affiliation-country': 'China'}, {'@_fa': 'true', 'affilname': 'AECC Hunan Aviation Powerplant Research Institute', 'affiliation-city': 'Zhuzhou', 'affiliation-country': 'China'}]",Journal,re,Review,1,True,"{'value': [{'$': 'all'}, {'$': 'publisherhybridgold'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Hybrid Gold'}]}",4
true,https://api.elsevier.com/content/abstract/scopus_id/105035310799,2-s2.0-105035310799,Tailoring columnar-to-equiaxed transition in additive manufacturing of Nickel-based superalloys via melt pool control: A theoretical study,Zhang T.,Additive Manufacturing Letters,,27723690,17,,2026-04-01,April 2026,10.1016/j.addlet.2026.100377,0,"[{'@_fa': 'true', 'affilname': ""Xi'an Jiaotong University"", 'affiliation-city': ""Xi'an"", 'affiliation-country': 'China'}, {'@_fa': 'true', 'affilname': 'Air Force Engineering University China', 'affiliation-city': ""Xi'an"", 'affiliation-country': 'China'}, {'@_fa': 'true', 'affilname': 'The PLA unit 95389', 'affiliation-city': 'Guilin', 'affiliation-country': 'China'}]",Journal,ar,Article,1,True,"{'value': [{'$': 'all'}, {'$': 'publisherfullgold'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Gold'}]}",
true,https://api.elsevier.com/content/abstract/scopus_id/105034588579,2-s2.0-105034588579,"Additive manufacturing of Ti2AlNb alloys: A review of process, microstructure, property relationships",Xue X.,Materials Science and Engineering R Reports,0927796X,,169,,2026-04-01,April 2026,10.1016/j.mser.2026.101197,0,"[{'@_fa': 'true', 'affilname': 'The University of Manchester', 'affiliation-city': 'Manchester', 'affiliation-country': 'United Kingdom'}, {'@_fa': 'true', 'affilname': 'Monash University', 'affiliation-city': 'Melbourne', 'affiliation-country': 'Australia'}, {'@_fa': 'true', 'affilname': 'Kyushu University', 'affiliation-city': 'Fukuoka', 'affiliation-country': 'Japan'}, {'@_fa': 'true', 'affilname': 'University of Science and Technology Beijing', 'affiliation-city': 'Beijing', 'affiliation-country': 'China'}, {'@_fa': 'true', 'affilname': 'Southwest Jiaotong University', 'affiliation-city': 'Chengdu', 'affiliation-country': 'China'}]",Journal,re,Review,1,True,,,
true,https://api.elsevier.com/content/abstract/scopus_id/105034136215,2-s2.0-105034136215,Influence of the Inclination Angle of 3D-Printed Inconel Alloy 718 on Its Corrosion Resistance,Iwańczak A.,Materials,,19961944,19,,2026-03-01,March 2026,10.3390/ma19061126,0,"[{'@_fa': 'true', 'affilname': 'AGH University of Krakow', 'affiliation-city': 'Krakow', 'affiliation-country': 'Poland'}]",Journal,ar,Article,1,True,"{'value': [{'$': 'all'}, {'$': 'publisherfullgold'}, {'$': 'repository'}, {'$': 'repositoryam'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Gold'}, {'$': 'Green'}]}",6
true,https://api.elsevier.com/content/abstract/scopus_id/105033298271,2-s2.0-105033298271,Effect of Nb Segregation on High-Temperature Oxidation Behavior of Inconel 718 Superalloy Fabricated by Wire Arc Additive Manufacturing at 900 °C,Zhang X.,Journal of Materials Engineering and Performance,10599495,15441024,,,2026-01-01,2026,10.1007/s11665-026-13483-0,0,"[{'@_fa': 'true', 'affilname': 'Swanson School of Engineering', 'affiliation-city': 'Pittsburgh', 'affiliation-country': 'United States'}, {'@_fa': 'true', 'affilname': 'Nanjing Institute of Technology', 'affiliation-city': 'Nanjing', 'affiliation-country': 'China'}]",Journal,ar,Article,0,False,,,
true,https://api.elsevier.com/content/abstract/scopus_id/105034701922,2-s2.0-105034701922,Mechanical and Fracture Properties of As-Built Inconel 718 Produced by High-Speed Laser Directed Energy Deposition: Stability to Process Parameters Variation,Kovarik O.,Journal of Thermal Spray Technology,10599630,15441016,,,2026-01-01,2026,10.1007/s11666-026-02204-7,0,"[{'@_fa': 'true', 'affilname': 'Politecnico di Milano', 'affiliation-city': 'Milan', 'affiliation-country': 'Italy'}, {'@_fa': 'true', 'affilname': 'Faculty of Nuclear Sciences and Physical Engineering', 'affiliation-city': 'Prague', 'affiliation-country': 'Czech Republic'}, {'@_fa': 'true', 'affilname': 'Institute of Plasma Physics, Academy of Sciences of the Czech Republic', 'affiliation-city': 'Prague', 'affiliation-country': 'Czech Republic'}, {'@_fa': 'true', 'affilname': 'Faculty of Mechanical Engineering', 'affiliation-city': 'Prague', 'affiliation-country': 'Czech Republic'}, {'@_fa': 'true', 'affilname': 'Ponticon GmbH', 'affiliation-city': 'Wiesbaden', 'affiliation-country': 'Germany'}]",Journal,ar,Article,1,True,"{'value': [{'$': 'all'}, {'$': 'publisherhybridgold'}, {'$': 'repository'}, {'$': 'repositoryam'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Hybrid Gold'}, {'$': 'Green'}]}",
true,https://api.elsevier.com/content/abstract/scopus_id/105034090054,2-s2.0-105034090054,Wire Arc Additive Manufacturing of Nickel-based Superalloy and Stainless Steel Dissimilar Material Component,Zhou T.,Materials for Land Air and Space Transportation,,,,334-386,2024-01-01,1 January 2024,10.1201/9781003386223-11,0,"[{'@_fa': 'true', 'affilname': 'University of Wollongong', 'affiliation-city': 'Wollongong', 'affiliation-country': 'Australia'}, {'@_fa': 'true', 'affilname': 'Australian Nuclear Science and Technology Organisation', 'affiliation-city': 'Sydney', 'affiliation-country': 'Australia'}]",Book,ch,Book Chapter,0,False,,,
