@_fa,prism:url,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:volume,prism:pageRange,prism:coverDate,prism:coverDisplayDate,prism:doi,citedby-count,affiliation,prism:aggregationType,subtype,subtypeDescription,openaccess,openaccessFlag,prism:eIssn,freetoread,freetoreadLabel,prism:issueIdentifier
true,https://api.elsevier.com/content/abstract/scopus_id/105044893354,2-s2.0-105044893354,Use of Rhenium-alloyed powders in additive manufacturing: Current status and challenges,Duman İ.C.,Journal of Alloys and Compounds,09258388,1079,,2026-08-15,15 August 2026,10.1016/j.jallcom.2026.189864,0,"[{'@_fa': 'true', 'affilname': 'Karadeniz Technical University', 'affiliation-city': 'Trabzon', 'affiliation-country': 'Turkey'}, {'@_fa': 'true', 'affilname': 'Arifov Institute of Ion-Plasma and Laser Technologies', 'affiliation-city': 'Tashkent', 'affiliation-country': 'Uzbekistan'}]",Journal,re,Review,0,False,,,,
true,https://api.elsevier.com/content/abstract/scopus_id/105047154304,2-s2.0-105047154304,Instability in single-crystal epitaxy during laser powder bed fusion driven by solidification interface morphology,Peng Y.,Additive Manufacturing,,128,,2026-07-25,25 July 2026,10.1016/j.addma.2026.105339,0,"[{'@_fa': 'true', 'affilname': 'Tohoku University', 'affiliation-city': 'Sendai', 'affiliation-country': 'Japan'}, {'@_fa': 'true', 'affilname': 'Northwestern Polytechnical University', 'affiliation-city': ""Xi'an"", 'affiliation-country': 'China'}, {'@_fa': 'true', 'affilname': 'Hunan University', 'affiliation-city': 'Changsha', 'affiliation-country': 'China'}, {'@_fa': 'true', 'affilname': 'Institute of Metal Research Chinese Academy of Sciences', 'affiliation-city': 'Shenyang', 'affiliation-country': 'China'}, {'@_fa': 'true', 'affilname': 'Shimane University', 'affiliation-city': 'Matsue', 'affiliation-country': 'Japan'}, {'@_fa': 'true', 'affilname': 'State Key Laboratory of Solidification Processing', 'affiliation-city': ""Xi'an"", 'affiliation-country': 'China'}, {'@_fa': 'true', 'affilname': 'School of Materials Science and Engineering', 'affiliation-city': 'Zhengzhou', 'affiliation-country': 'China'}, {'@_fa': 'true', 'affilname': 'Beijing Institute of Aeronautical Materials', 'affiliation-city': 'Beijing', 'affiliation-country': 'China'}]",Journal,ar,Article,0,False,22148604,,,
true,https://api.elsevier.com/content/abstract/scopus_id/105047279506,2-s2.0-105047279506,Enhancing fatigue resistance of additively manufactured novel Ni-based superalloy via crystal orientation and intergranular strain compatibility: An experimental and numerical investigation,Meng H.,Additive Manufacturing,,128,,2026-07-25,25 July 2026,10.1016/j.addma.2026.105347,0,"[{'@_fa': 'true', 'affilname': 'Northwestern Polytechnical University', 'affiliation-city': ""Xi'an"", 'affiliation-country': 'China'}, {'@_fa': 'true', 'affilname': 'National Key Laboratory of Aerospace Liquid Propulsion', 'affiliation-city': ""Xi'an"", 'affiliation-country': 'China'}]",Journal,ar,Article,0,False,22148604,,,
true,https://api.elsevier.com/content/abstract/scopus_id/105046559765,2-s2.0-105046559765,On the scattering of high-cycle fatigue life of laser directed energy deposition repaired Inconel 718 superalloy,Zhou Y.,Additive Manufacturing,,127,,2026-07-05,5 July 2026,10.1016/j.addma.2026.105321,0,"[{'@_fa': 'true', 'affilname': ""State Key Laboratory for Manufacturing Systems Engineering, Xi'an Jiaotong University"", 'affiliation-city': ""Xi'an"", 'affiliation-country': 'China'}, {'@_fa': 'true', 'affilname': 'BYD Company Ltd.', 'affiliation-city': 'Shenzhen', 'affiliation-country': 'China'}]",Journal,ar,Article,0,False,22148604,,,
true,https://api.elsevier.com/content/abstract/scopus_id/105045919125,2-s2.0-105045919125,Design for Metal Additive Manufacturing: A Review of Design Strategies and Process Constraints,Nhanga J.N.,Metals,,16,,2026-07-01,July 2026,10.3390/met16070721,0,"[{'@_fa': 'true', 'affilname': 'Universidade do Porto', 'affiliation-city': 'Porto', 'affiliation-country': 'Portugal'}, {'@_fa': 'true', 'affilname': 'Instituto de Ciência e Inovação em Engenharia Mecânica e Engenharia Industrial', 'affiliation-city': 'Porto', 'affiliation-country': 'Portugal'}, {'@_fa': 'true', 'affilname': 'Universidade do Namibe', 'affiliation-city': 'Moçâmedes', 'affiliation-country': 'Angola'}]",Journal,re,Review,1,True,20754701,"{'value': [{'$': 'all'}, {'$': 'publisherfullgold'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Gold'}]}",7
true,https://api.elsevier.com/content/abstract/scopus_id/105045810763,2-s2.0-105045810763,Additively Manufactured Ni–Co Superalloys for Hydrogen Safety Enhancement of Gas-Turbine Energy Systems: Microstructural Degradation and Crack Initiation Mechanisms,Balitskii A.I.,Energies,,19,,2026-07-01,July 2026,10.3390/en19143295,0,"[{'@_fa': 'true', 'affilname': 'University of Waterloo', 'affiliation-city': 'Waterloo', 'affiliation-country': 'Canada'}, {'@_fa': 'true', 'affilname': 'West Pomeranian University of Technology in Szczecin', 'affiliation-city': 'Szczecin', 'affiliation-country': 'Poland'}, {'@_fa': 'true', 'affilname': 'Uniwersytet Szczecinski', 'affiliation-city': 'Szczecin', 'affiliation-country': 'Poland'}, {'@_fa': 'true', 'affilname': 'Karpenko Physico-Mechanical Institute of the NAS of Ukraine', 'affiliation-city': 'Lviv', 'affiliation-country': 'Ukraine'}, {'@_fa': 'true', 'affilname': 'Luhansk Taras Shevchenko National University', 'affiliation-city': 'Starobilsk', 'affiliation-country': 'Ukraine'}]",Journal,re,Review,1,True,19961073,"{'value': [{'$': 'all'}, {'$': 'publisherfullgold'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Gold'}]}",14
true,https://api.elsevier.com/content/abstract/scopus_id/105044926475,2-s2.0-105044926475,Friction stir welding and friction stir processing of additively manufactured components: A comprehensive review,Akbari M.,Journal of Materials Research and Technology,22387854,43,5137-5166,2026-07-01,July - August 2026,10.1016/j.jmrt.2026.07.092,0,"[{'@_fa': 'true', 'affilname': 'Shahid Beheshti University', 'affiliation-city': 'Tehran', 'affiliation-country': 'Iran'}, {'@_fa': 'true', 'affilname': 'Azarbaijan Shahid Madani University', 'affiliation-city': 'Tabriz', 'affiliation-country': 'Iran'}, {'@_fa': 'true', 'affilname': 'Technical and Vocational University', 'affiliation-city': 'Tehran', 'affiliation-country': 'Iran'}]",Journal,ar,Article,1,True,22140697,"{'value': [{'$': 'all'}, {'$': 'publisherfullgold'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Gold'}]}",
true,https://api.elsevier.com/content/abstract/scopus_id/105045654743,2-s2.0-105045654743,Research progress on residual stresses in additive manufacturing superalloys,Yang J.,Zhongguo Youse Jinshu Xuebao Chinese Journal of Nonferrous Metals,10040609,36,2121-2150,2026-06-01,June 2026,10.11817/j.ysxb.1004.0609.2026-46026,0,"[{'@_fa': 'true', 'affilname': 'Powder Metallurgy Research Institute', 'affiliation-city': 'Changsha', 'affiliation-country': 'China'}]",Journal,re,Review,0,False,,,,6
true,https://api.elsevier.com/content/abstract/scopus_id/105046192082,2-s2.0-105046192082,Mechanical Properties of Nickel-Based Superalloy Produced by Additive Manufacturing,Liu Y.,Mechanisms and Machine Science,22110984,193 MMS,1465-1476,2026-01-01,2026,10.1007/978-3-032-11165-4_98,0,"[{'@_fa': 'true', 'affilname': 'Nanjing University of Aeronautics and Astronautics', 'affiliation-city': 'Nanjing', 'affiliation-country': 'China'}]",Book Series,cp,Conference Paper,0,False,22110992,,,
true,https://api.elsevier.com/content/abstract/scopus_id/105046485878,2-s2.0-105046485878,Additive Manufacturing-Induced Deformation Mechanisms in Co–Ni Superalloys Revealed by Integration of 3D EBSD and In Situ Digital Image Correlation,Lamb J.D.,Advanced Engineering Materials,14381656,,,2026-01-01,2026,10.1002/adem.71127,0,"[{'@_fa': 'true', 'affilname': 'The Robert Mehrabian College of Engineering', 'affiliation-city': 'Santa Barbara', 'affiliation-country': 'United States'}]",Journal,ar,Article,0,False,15272648,,,
true,https://api.elsevier.com/content/abstract/scopus_id/105046812639,2-s2.0-105046812639,Achieving and stabilizing fine near-equiaxed grains in additively manufactured Ni-superalloys,Wang Z.,Materials Research Letters,,,,2026-01-01,2026,10.1080/21663831.2026.2713907,0,"[{'@_fa': 'true', 'affilname': ""Xi'an Jiaotong University"", 'affiliation-city': ""Xi'an"", 'affiliation-country': 'China'}, {'@_fa': 'true', 'affilname': 'Tianjin University', 'affiliation-city': 'Tianjin', 'affiliation-country': 'China'}, {'@_fa': 'true', 'affilname': 'Technical University of Denmark', 'affiliation-city': 'Lyngby', 'affiliation-country': 'Denmark'}, {'@_fa': 'true', 'affilname': 'Taishan Fiberglass Inc.', 'affiliation-city': ""Tai'an"", 'affiliation-country': 'China'}]",Journal,ar,Article,1,True,21663831,"{'value': [{'$': 'all'}, {'$': 'publisherfullgold'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Gold'}]}",
true,https://api.elsevier.com/content/abstract/scopus_id/105046055791,2-s2.0-105046055791,Ni-Based Superalloy for Aerospace Applications,Sahu S.K.,Lecture Notes on Multidisciplinary Industrial Engineering,25225022,2026,139-157,2026-01-01,2026,10.1007/978-3-032-21139-2_8,0,"[{'@_fa': 'true', 'affilname': 'Government College of Engineering, Keonjhar', 'affiliation-city': 'Kendujhar', 'affiliation-country': 'India'}]",Book Series,ch,Book Chapter,0,False,25225030,,,
true,https://api.elsevier.com/content/abstract/scopus_id/105045027692,2-s2.0-105045027692,External and Internal Cracking Caused by Heat Treatment in Laser Powder Bed Fusion-Fabricated Inconel 738LC Components,Kuwabara K.,Advanced Engineering Materials,14381656,,,2026-01-01,2026,10.1002/adem.71079,0,"[{'@_fa': 'true', 'affilname': 'National Institute for Materials Science', 'affiliation-city': 'Tsukuba', 'affiliation-country': 'Japan'}]",Journal,ar,Article,1,True,15272648,"{'value': [{'$': 'all'}, {'$': 'publisherhybridgold'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Hybrid Gold'}]}",
true,https://api.elsevier.com/content/abstract/scopus_id/105046953791,2-s2.0-105046953791,Hydrogen-Enhanced Stress Corrosion Cracking of Wire Arc Additive Manufactured Inconel 625 Superalloy in NaCl Solution: Mechanism of Synergistic Degradation,Zhang X.,Materials and Corrosion,09475117,,,2026-01-01,2026,10.1002/maco.70228,0,"[{'@_fa': 'true', 'affilname': 'Institute of Metal Research Chinese Academy of Sciences', 'affiliation-city': 'Shenyang', 'affiliation-country': 'China'}, {'@_fa': 'true', 'affilname': 'Swanson School of Engineering', 'affiliation-city': 'Pittsburgh', 'affiliation-country': 'United States'}, {'@_fa': 'true', 'affilname': 'Nanjing Institute of Technology', 'affiliation-city': 'Nanjing', 'affiliation-country': 'China'}, {'@_fa': 'true', 'affilname': 'Zhejiang KAYO Co. Ltd.', 'affiliation-city': 'Lishui', 'affiliation-country': 'China'}]",Journal,ar,Article,0,False,15214176,,,
true,https://api.elsevier.com/content/abstract/scopus_id/105046137303,2-s2.0-105046137303,Microstructure and mechanical properties of inconel 625 alloy processed by material extrusion: effect of build orientation,Elgack O.,International Journal of Advanced Manufacturing Technology,02683768,,,2026-01-01,2026,10.1007/s00170-026-18750-x,0,"[{'@_fa': 'true', 'affilname': 'University of Sharjah', 'affiliation-city': 'Sharjah', 'affiliation-country': 'United Arab Emirates'}, {'@_fa': 'true', 'affilname': 'Dubai Electricity And Water Authority', 'affiliation-city': 'Dubai', 'affiliation-country': 'United Arab Emirates'}]",Journal,ar,Article,0,False,14333015,,,
true,https://api.elsevier.com/content/abstract/scopus_id/105047502639,2-s2.0-105047502639,Contrasting Effects of TiN and W on Cracking in LPBF Inconel 939,Mariana S.D.L.,3D Printing and Additive Manufacturing,23297662,,,2026-01-01,2026,10.1177/23297662261447324,0,"[{'@_fa': 'true', 'affilname': 'School of Materials Science and Engineering', 'affiliation-city': 'Singapore City', 'affiliation-country': 'Singapore'}, {'@_fa': 'true', 'affilname': 'A-Star, Institute of Materials Research and Engineering', 'affiliation-city': 'Singapore City', 'affiliation-country': 'Singapore'}]",Journal,ar,Article,0,False,23297670,,,
true,https://api.elsevier.com/content/abstract/scopus_id/105046847977,2-s2.0-105046847977,Opportunities and Challenges of Technical Ceramics for Thermal Management in Aviation,Mazzei L.,Lecture Notes in Mechanical Engineering,21954356,,101-120,2026-01-01,2026,10.1007/978-3-032-30740-8_5,0,"[{'@_fa': 'true', 'affilname': 'Ergon Research', 'affiliation-city': 'Florence', 'affiliation-country': 'Italy'}, {'@_fa': 'true', 'affilname': 'Lithoz GmgH', 'affiliation-city': 'Vienna', 'affiliation-country': 'Austria'}]",Book Series,cp,Conference Paper,0,False,21954364,,,
