@_fa,prism:url,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:eIssn,prism:volume,prism:pageRange,prism:coverDate,prism:coverDisplayDate,prism:doi,citedby-count,affiliation,prism:aggregationType,subtype,subtypeDescription,openaccess,openaccessFlag,freetoread,freetoreadLabel,prism:issueIdentifier
true,https://api.elsevier.com/content/abstract/scopus_id/105031400148,2-s2.0-105031400148,Tailoring ZhS6K-based Ni superalloys for laser-based directed energy deposition,Klimova M.,Journal of Alloys and Compounds,09258388,,1058,,2026-03-15,15 March 2026,10.1016/j.jallcom.2026.186956,0,"[{'@_fa': 'true', 'affilname': 'Saint Petersburg State Marine Technical University', 'affiliation-city': 'Saint Petersburg', 'affiliation-country': 'Russian Federation'}]",Journal,ar,Article,0,False,,,
true,https://api.elsevier.com/content/abstract/scopus_id/105031356980,2-s2.0-105031356980,Influence Mechanism of Deposition Sequence on Microstructure and Properties of Superalloy⁃Copper Interface in Multi⁃Material Additive Manufacturing (Invited),Shi J.,Zhongguo Jiguang Chinese Journal of Lasers,02587025,,53,,2026-02-01,February 2026,10.3788/CJL251006,1,"[{'@_fa': 'true', 'affilname': 'Ningbo University', 'affiliation-city': 'Ningbo', 'affiliation-country': 'China'}, {'@_fa': 'true', 'affilname': 'Ningbo Institute of Industrial Technology, Chinese Academy of Sciences', 'affiliation-city': 'Ningbo', 'affiliation-country': 'China'}]",Journal,ar,Article,0,False,,,4
true,https://api.elsevier.com/content/abstract/scopus_id/105032683871,2-s2.0-105032683871,"Challenges, Solutions, and Future Perspectives in Metal Additive Manufacturing: A Review",Chen M.,Journal of Materials Engineering and Performance,10599495,15441024,,,2026-01-01,2026,10.1007/s11665-026-13546-2,0,"[{'@_fa': 'true', 'affilname': 'Wuhan University of Technology', 'affiliation-city': 'Wuhan', 'affiliation-country': 'China'}, {'@_fa': 'true', 'affilname': 'Wuhan Institute of Technology', 'affiliation-city': 'Wuhan', 'affiliation-country': 'China'}, {'@_fa': 'true', 'affilname': 'State Key Laboratory of Advanced Technology for Materials Synthesis and Processing', 'affiliation-city': 'Wuhan', 'affiliation-country': 'China'}]",Journal,re,Review,0,False,,,
true,https://api.elsevier.com/content/abstract/scopus_id/105032366252,2-s2.0-105032366252,Optimizing Additive Manufacturing of Superalloys for Sustainable Prototyping,İlgazi M.E.,Materials Techniques and Ecological Impact of Sustainable Prototyping,,,,139-181,2026-01-01,1 January 2026,10.4018/979-8-3373-5473-6.ch005,0,"[{'@_fa': 'true', 'affilname': 'Istanbul Nisantasi University', 'affiliation-city': 'Istanbul', 'affiliation-country': 'Turkey'}]",Book,ch,Book Chapter,0,False,,,
true,https://api.elsevier.com/content/abstract/scopus_id/105031090336,2-s2.0-105031090336,"Additive manufacturing of superalloys via selective laser melting: process–structure–property relationships, defect control, and industrial prospects",Kareem S.,Progress in Additive Manufacturing,23639512,23639520,,,2026-01-01,2026,10.1007/s40964-026-01544-8,0,"[{'@_fa': 'true', 'affilname': 'Purdue University', 'affiliation-city': 'West Lafayette', 'affiliation-country': 'United States'}, {'@_fa': 'true', 'affilname': 'University of the Witwatersrand, Johannesburg', 'affiliation-city': 'Johannesburg', 'affiliation-country': 'South Africa'}, {'@_fa': 'true', 'affilname': 'Federal University of Technology, Akure', 'affiliation-city': 'Akure', 'affiliation-country': 'Nigeria'}]",Journal,re,Review,0,False,,,
true,https://api.elsevier.com/content/abstract/scopus_id/105031141298,2-s2.0-105031141298,Torsional Fatigue Performance of Material Extruded Additively Manufactured Inconel 718,Kozak E.,AIAA Science and Technology Forum and Exposition AIAA Scitech Forum 2026,,,,,2026-01-01,2026,10.2514/6.2026-1007,0,"[{'@_fa': 'true', 'affilname': 'Florida Polytechnic University', 'affiliation-city': 'Lakeland', 'affiliation-country': 'United States'}]",Conference Proceeding,cp,Conference Paper,0,False,,,
true,https://api.elsevier.com/content/abstract/scopus_id/105032120394,2-s2.0-105032120394,Enhancing microstructure and mechanical properties of Inconel 625 by a low-cost static magnetic field-assisted WAAM process,Yu S.P.,Welding in the World,00432288,18786669,,,2026-01-01,2026,10.1007/s40194-026-02408-z,0,"[{'@_fa': 'true', 'affilname': 'National Taipei University of Technology', 'affiliation-city': 'Taipei', 'affiliation-country': 'Taiwan'}]",Journal,ar,Article,1,True,"{'value': [{'$': 'all'}, {'$': 'publisherhybridgold'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Hybrid Gold'}]}",
true,https://api.elsevier.com/content/abstract/scopus_id/105032355358,2-s2.0-105032355358,Single-track investigation of rapid solidification conditions of Hastelloy-X Ni-based superalloy in laser powder-bed fusion and applicability of columnar equiaxed transition criteria,Okugawa M.,Virtual and Physical Prototyping,17452759,17452767,21,,2026-01-01,2026,10.1080/17452759.2026.2639906,0,"[{'@_fa': 'true', 'affilname': 'The University of Osaka', 'affiliation-city': 'Suita', 'affiliation-country': 'Japan'}, {'@_fa': 'true', 'affilname': 'A-Star, Singapore Institute of Manufacturing Technology', 'affiliation-city': 'Singapore City', 'affiliation-country': 'Singapore'}]",Journal,ar,Article,1,True,"{'value': [{'$': 'all'}, {'$': 'publisherfullgold'}, {'$': 'repository'}, {'$': 'repositoryam'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Gold'}, {'$': 'Green'}]}",1
true,https://api.elsevier.com/content/abstract/scopus_id/105031416215,2-s2.0-105031416215,Abrasive Wear Characteristics of Additive Manufactured Inconel 718 Alloy Fabricated through Wire-Fed Laser Direct Energy Deposition,Sudhagar S.,Journal of Materials Engineering and Performance,10599495,15441024,,,2026-01-01,2026,10.1007/s11665-026-13405-0,0,"[{'@_fa': 'true', 'affilname': 'Karpagam Academy of Higher Education', 'affiliation-city': 'Coimbatore', 'affiliation-country': 'India'}, {'@_fa': 'true', 'affilname': 'Kalaignarkarunanidhi Institute of Technology', 'affiliation-city': 'Coimbatore', 'affiliation-country': 'India'}, {'@_fa': 'true', 'affilname': 'Erode Sengunthar Engineering College', 'affiliation-city': 'Erode', 'affiliation-country': 'India'}, {'@_fa': 'true', 'affilname': 'Hindusthan Polytechnic College', 'affiliation-city': 'Coimbatore', 'affiliation-country': 'India'}]",Journal,ar,Article,0,False,,,
true,https://api.elsevier.com/content/abstract/scopus_id/105032706975,2-s2.0-105032706975,Thermal Expansion and Microstructure of Laser Additively Manufactured Inconel 617 for Small Modular Reactors,Yepez K.,JOM,10474838,15431851,,,2026-01-01,2026,10.1007/s11837-026-08159-y,0,"[{'@_fa': 'true', 'affilname': 'University of Alberta', 'affiliation-city': 'Edmonton', 'affiliation-country': 'Canada'}]",Journal,ar,Article,1,True,"{'value': [{'$': 'all'}, {'$': 'publisherhybridgold'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Hybrid Gold'}]}",
true,https://api.elsevier.com/content/abstract/scopus_id/105032136325,2-s2.0-105032136325,Microstructural and Mechanical Response of Laser Powder Bed Fusion-Built Inconel 625 to Scan Orientation Strategies,Ravichandar H.,Metallography Microstructure and Analysis,21929262,21929270,,,2026-01-01,2026,10.1007/s13632-026-01329-z,0,"[{'@_fa': 'true', 'affilname': 'Kahramanmaras Sütçü Imam Üniversitesi', 'affiliation-city': 'Kahramanmaras', 'affiliation-country': 'Turkey'}, {'@_fa': 'true', 'affilname': 'University College of Engineering, Kanchipuram', 'affiliation-city': 'Kanchipuram', 'affiliation-country': 'India'}, {'@_fa': 'true', 'affilname': ""St. Joseph's College of Engineering and Technology"", 'affiliation-city': 'Thanjavur', 'affiliation-country': 'India'}, {'@_fa': 'true', 'affilname': 'University College of Engineering', 'affiliation-city': 'Thirukkuvalai, Nagapattinam', 'affiliation-country': 'India'}]",Journal,ar,Article,0,False,,,
true,https://api.elsevier.com/content/abstract/scopus_id/105031477982,2-s2.0-105031477982,Reduced Tensile Ductility Induced by Intergranular Cracking of Laser Powder Bed Fused Alloy 718 at 650°C,Dong N.J.,Fatigue and Fracture of Engineering Materials and Structures,8756758X,14602695,,,2026-01-01,2026,10.1111/ffe.70228,0,"[{'@_fa': 'true', 'affilname': 'East China University of Science and Technology', 'affiliation-city': 'Shanghai', 'affiliation-country': 'China'}, {'@_fa': 'true', 'affilname': 'East Shanghai High School', 'affiliation-city': 'Shanghai', 'affiliation-country': 'China'}, {'@_fa': 'true', 'affilname': 'Shanghai Institute of Aircraft Mechanics and Control', 'affiliation-city': 'Shanghai', 'affiliation-country': 'China'}]",Journal,ar,Article,0,False,,,
true,https://api.elsevier.com/content/abstract/scopus_id/105031581411,2-s2.0-105031581411,The Influence of Process Parameters on the Geometric Characteristics of Laser Wire Additive Manufacturing Cladding Tracks,Song D.,Proceedings of 2025 International Conference on Intelligent Operation and Maintenance of Equipment Iceiom 2025,,,,715-720,2025-01-01,2025,10.1109/ICEIOM65271.2025.11239549,0,"[{'@_fa': 'true', 'affilname': 'Shantou University', 'affiliation-city': 'Shantou', 'affiliation-country': 'China'}]",Conference Proceeding,cp,Conference Paper,0,False,,,
