@_fa,prism:url,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:volume,prism:pageRange,prism:coverDate,prism:coverDisplayDate,prism:doi,citedby-count,affiliation,prism:aggregationType,subtype,subtypeDescription,openaccess,openaccessFlag,prism:eIssn,prism:issueIdentifier,freetoread,freetoreadLabel
true,https://api.elsevier.com/content/abstract/scopus_id/105028989797,2-s2.0-105028989797,Process-parameter-dependent defects formation mechanisms in laser powder bed fusion of non-weldable nickel-based superalloy,Bao Z.,Journal of Materials Research and Technology,22387854,41,2534-2555,2026-03-01,March - April 2026,10.1016/j.jmrt.2026.01.177,0,"[{'@_fa': 'true', 'affilname': 'Sichuan University', 'affiliation-city': 'Chengdu', 'affiliation-country': 'China'}]",Journal,ar,Article,1,True,22140697,,"{'value': [{'$': 'all'}, {'$': 'publisherfullgold'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Gold'}]}"
true,https://api.elsevier.com/content/abstract/scopus_id/105029951971,2-s2.0-105029951971,Composition modification and experimental verification of Hastelloy X superalloy with superior mechanical properties fabricated by laser powder bed fusion,Teng Q.,Journal of Materials Research and Technology,22387854,41,4757-4770,2026-03-01,March - April 2026,10.1016/j.jmrt.2026.02.002,0,"[{'@_fa': 'true', 'affilname': 'Huazhong University of Science and Technology', 'affiliation-city': 'Wuhan', 'affiliation-country': 'China'}, {'@_fa': 'true', 'affilname': 'University of Science and Technology Beijing', 'affiliation-city': 'Beijing', 'affiliation-country': 'China'}, {'@_fa': 'true', 'affilname': 'Wuhan University of Technology', 'affiliation-city': 'Wuhan', 'affiliation-country': 'China'}]",Journal,ar,Article,1,True,22140697,,"{'value': [{'$': 'all'}, {'$': 'publisherfullgold'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Gold'}]}"
true,https://api.elsevier.com/content/abstract/scopus_id/105029911815,2-s2.0-105029911815,"In-situ suppression of Laves phases in additively manufactured Inconel 718 via Co alloying: first-principles calculations, influencing mechanisms, and performance",Xie W.,Materials Science and Engineering A,09215093,956,,2026-03-01,March 2026,10.1016/j.msea.2026.149913,0,"[{'@_fa': 'true', 'affilname': 'Harbin Institute of Technology', 'affiliation-city': 'Harbin', 'affiliation-country': 'China'}]",Journal,ar,Article,0,False,,,,
true,https://api.elsevier.com/content/abstract/scopus_id/105029228503,2-s2.0-105029228503,Designing refractory complex concentrated alloys for extreme environments,He Q.,Current Opinion in Solid State and Materials Science,13590286,41,,2026-03-01,March 2026,10.1016/j.cossms.2026.101255,0,"[{'@_fa': 'true', 'affilname': 'Shanghai Jiao Tong University', 'affiliation-city': 'Shanghai', 'affiliation-country': 'China'}, {'@_fa': 'true', 'affilname': 'City University of Hong Kong', 'affiliation-city': 'Hong Kong', 'affiliation-country': 'Hong Kong'}, {'@_fa': 'true', 'affilname': 'Shanghai University', 'affiliation-city': 'Shanghai', 'affiliation-country': 'China'}, {'@_fa': 'true', 'affilname': 'National University of Defense Technology China', 'affiliation-city': 'Changsha', 'affiliation-country': 'China'}, {'@_fa': 'true', 'affilname': 'Beijing Institute of Aeronautical Materials', 'affiliation-city': 'Beijing', 'affiliation-country': 'China'}]",Journal,re,Review,0,False,,,,
true,https://api.elsevier.com/content/abstract/scopus_id/105029907293,2-s2.0-105029907293,Formation of fully columnar grains with <100> preferential orientation in IN718 superalloy laser metal deposition via CeO2 addition,Sun M.,Materials Science and Engineering A,09215093,956,,2026-03-01,March 2026,10.1016/j.msea.2026.149933,0,"[{'@_fa': 'true', 'affilname': ""Xi'an Jiaotong University"", 'affiliation-city': ""Xi'an"", 'affiliation-country': 'China'}]",Journal,ar,Article,0,False,,,,
true,https://api.elsevier.com/content/abstract/scopus_id/105029386015,2-s2.0-105029386015,Effect of TiC particles on the microstructure formation and wear performance of Inconel 718 fabricated by selective arc melting,Xie W.,Archives of Civil and Mechanical Engineering,16449665,26,,2026-03-01,March 2026,10.1007/s43452-026-01451-3,0,"[{'@_fa': 'true', 'affilname': 'Harbin Institute of Technology', 'affiliation-city': 'Harbin', 'affiliation-country': 'China'}]",Journal,ar,Article,0,False,20833318,2,,
true,https://api.elsevier.com/content/abstract/scopus_id/105029369819,2-s2.0-105029369819,Data-driven parameters design for laser powder bed fusion of high-performance nickel-based superalloys,Bao Z.,Additive Manufacturing,,118,,2026-02-25,25 February 2026,10.1016/j.addma.2026.105104,0,"[{'@_fa': 'true', 'affilname': 'Sichuan University', 'affiliation-city': 'Chengdu', 'affiliation-country': 'China'}, {'@_fa': 'true', 'affilname': 'University of Electronic Science and Technology of China', 'affiliation-city': 'Chengdu', 'affiliation-country': 'China'}]",Journal,ar,Article,0,False,22148604,,,
true,https://api.elsevier.com/content/abstract/scopus_id/105028559591,2-s2.0-105028559591,Enhancement of the high-temperature strength of laser directed energy deposited IN738 through rational doping of nano-Y₂O₃,Zhang X.,Journal of Alloys and Compounds,09258388,1055,,2026-02-15,15 February 2026,10.1016/j.jallcom.2026.186459,0,"[{'@_fa': 'true', 'affilname': 'Jiangsu University of Science and Technology', 'affiliation-city': 'Zhenjiang', 'affiliation-country': 'China'}, {'@_fa': 'true', 'affilname': 'Ltd. of China National Machinery Institute Group', 'affiliation-city': 'Ningbo', 'affiliation-country': 'China'}]",Journal,ar,Article,0,False,,,,
true,https://api.elsevier.com/content/abstract/scopus_id/105030029786,2-s2.0-105030029786,Mitigating Solidification Cracking in LPBF-Processed K418 Superalloy via Substrate Preheating and Layer Thickness Optimization,Zhao D.,Materials,,19,,2026-02-01,February 2026,10.3390/ma19030501,0,"[{'@_fa': 'true', 'affilname': 'Nanjing Tech University', 'affiliation-city': 'Nanjing', 'affiliation-country': 'China'}]",Journal,ar,Article,1,True,19961944,3,"{'value': [{'$': 'all'}, {'$': 'publisherfullgold'}, {'$': 'repository'}, {'$': 'repositoryam'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Gold'}, {'$': 'Green'}]}"
true,https://api.elsevier.com/content/abstract/scopus_id/105029292560,2-s2.0-105029292560,Effect of Re content on eutectic structure of an additive manufacturing nickel-based superalloy,Zhao Y.,Proceedings of SPIE the International Society for Optical Engineering,0277786X,13997,,2026-01-14,14 January 2026,10.1117/12.3099199,0,"[{'@_fa': 'true', 'affilname': 'Institute of Metal Research Chinese Academy of Sciences', 'affiliation-city': 'Shenyang', 'affiliation-country': 'China'}, {'@_fa': 'true', 'affilname': 'Shenyang Aerospace University', 'affiliation-city': 'Shenyang', 'affiliation-country': 'China'}]",Conference Proceeding,cp,Conference Paper,0,False,1996756X,,,
true,https://api.elsevier.com/content/abstract/scopus_id/105028920334,2-s2.0-105028920334,"Room-temperature Electrochemical Corrosion Behavior of Nb-30Ti-20W Alloy Fabricated by Laser Additive Manufacturing in Acid, Alkali and Salt Solutions",Xie Z.,Surface Technology,10013660,55,145-156,2026-01-10,10 January 2026,10.16490/j.cnki.issn.1001-3660.2026.01.013,0,"[{'@_fa': 'true', 'affilname': 'China Academy of Engineering Physics', 'affiliation-city': 'Mianyang', 'affiliation-country': 'China'}, {'@_fa': 'true', 'affilname': 'Southwest Petroleum University China', 'affiliation-city': 'Chengdu', 'affiliation-country': 'China'}]",Journal,ar,Article,0,False,20976283,1,,
true,https://api.elsevier.com/content/abstract/scopus_id/105029875096,2-s2.0-105029875096,Compositional design of Ni-based superalloys for additive manufacturing: Progress and perspectives,Yin B.,Materials Science and Engineering R Reports,0927796X,,,2026-01-01,2026,10.1016/j.mser.2026.101185,0,"[{'@_fa': 'true', 'affilname': 'University of Science and Technology Beijing', 'affiliation-city': 'Beijing', 'affiliation-country': 'China'}, {'@_fa': 'true', 'affilname': 'Liaoning Academy of Materials', 'affiliation-city': 'Shenyang', 'affiliation-country': 'China'}]",Journal,re,Review,0,False,,,,
true,https://api.elsevier.com/content/abstract/scopus_id/105028589594,2-s2.0-105028589594,"Cellular Automata and Phase-Field Modeling of Microstructure Evolution in Metal Additive Manufacturing: Recent Advances, Hybrid Frameworks, and Pathways to Predictive Control",Łach Ł.,Metals,,16,,2026-01-01,January 2026,10.3390/met16010124,0,"[{'@_fa': 'true', 'affilname': 'AGH University of Krakow', 'affiliation-city': 'Krakow', 'affiliation-country': 'Poland'}]",Journal,re,Review,1,True,20754701,1,"{'value': [{'$': 'all'}, {'$': 'publisherfullgold'}, {'$': 'repository'}, {'$': 'repositoryam'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Gold'}, {'$': 'Green'}]}"
true,https://api.elsevier.com/content/abstract/scopus_id/105030254098,2-s2.0-105030254098,Surface Scratch Behaviour of Selective Laser Melted Inconel 718 Superalloy,Tiwari S.,Lecture Notes in Mechanical Engineering,21954356,,59-68,2026-01-01,2026,10.1007/978-981-95-2239-2_5,0,"[{'@_fa': 'true', 'affilname': 'Indian Institute of Technology (BHU) Varanasi', 'affiliation-city': 'Varanasi', 'affiliation-country': 'India'}, {'@_fa': 'true', 'affilname': 'Graphic Era (Deemed to be University)', 'affiliation-city': 'Dehradun', 'affiliation-country': 'India'}]",Book Series,cp,Conference Paper,0,False,21954364,,,
true,https://api.elsevier.com/content/abstract/scopus_id/105030347000,2-s2.0-105030347000,Effect of heat treatment on corrosion behaviour of alloy 625 additively manufactured via wire-based methods,Rieffer A.,Corrosion Engineering Science and Technology,1478422X,,,2026-01-01,2026,10.1177/1478422X261422329,0,"[{'@_fa': 'true', 'affilname': 'College of Engineering', 'affiliation-city': 'Tucson', 'affiliation-country': 'United States'}]",Journal,ar,Article,0,False,17432782,,,
true,https://api.elsevier.com/content/abstract/scopus_id/105030687797,2-s2.0-105030687797,Comparative study of microstructure evolution of directionally solidified nickel-based superalloys via selective Laser melting and Laser metal deposition,Wang L.,Materials Science and Technology United Kingdom,02670836,,,2026-01-01,2026,10.1177/02670836261423605,0,"[{'@_fa': 'true', 'affilname': 'Institute of Metal Research Chinese Academy of Sciences', 'affiliation-city': 'Shenyang', 'affiliation-country': 'China'}, {'@_fa': 'true', 'affilname': 'Shantou University', 'affiliation-city': 'Shantou', 'affiliation-country': 'China'}, {'@_fa': 'true', 'affilname': 'Songshan Lake Materials Laboratory', 'affiliation-city': 'Dongguan', 'affiliation-country': 'China'}, {'@_fa': 'true', 'affilname': 'Guangdong University of Science and Technology', 'affiliation-city': 'Dongguan', 'affiliation-country': 'China'}, {'@_fa': 'true', 'affilname': 'Centre of Excellence for Advanced Materials', 'affiliation-city': 'Dongguan', 'affiliation-country': 'China'}, {'@_fa': 'true', 'affilname': 'Bravais Materials Technology Limited Company', 'affiliation-city': 'Dongguan', 'affiliation-country': 'China'}]",Journal,ar,Article,0,False,17432847,,,
true,https://api.elsevier.com/content/abstract/scopus_id/105028918151,2-s2.0-105028918151,"Corrosion Behavior of Laser Powder Bed Fused Inconel 718 Alloy after Hot Isostatic Pressing, Heat Treatment and Surface Peening",Lesyk D.,Lecture Notes in Mechanical Engineering,21954356,,456-466,2026-01-01,2026,10.1007/978-3-032-14926-8_38,0,"[{'@_fa': 'true', 'affilname': 'National Academy of Sciences of Ukraine', 'affiliation-city': 'Kyiv', 'affiliation-country': 'Ukraine'}, {'@_fa': 'true', 'affilname': 'Universidad del Pais Vasco', 'affiliation-city': 'Leioa', 'affiliation-country': 'Spain'}, {'@_fa': 'true', 'affilname': 'National Technical University of Ukraine “Igor Sikorsky Kyiv Polytechnic Institute”', 'affiliation-city': 'Kyiv', 'affiliation-country': 'Ukraine'}, {'@_fa': 'true', 'affilname': 'G. V. Kurdyumov Institute for Metal Physics, National Academy of Sciences of Ukraine', 'affiliation-city': 'Kyiv', 'affiliation-country': 'Ukraine'}, {'@_fa': 'true', 'affilname': 'Joint Stock Company Motor Sich', 'affiliation-city': 'Zaporizhzhia', 'affiliation-country': 'Ukraine'}]",Book Series,cp,Conference Paper,0,False,21954364,,,
true,https://api.elsevier.com/content/abstract/scopus_id/105028656333,2-s2.0-105028656333,Highly Printable Fe3Al Intermetallic Alloy,Emdadi A.,Metals,,16,,2026-01-01,January 2026,10.3390/met16010005,0,"[{'@_fa': 'true', 'affilname': 'Helmholtz-Zentrum Berlin für Materialien und Energie (HZB)', 'affiliation-city': 'Berlin', 'affiliation-country': 'Germany'}, {'@_fa': 'true', 'affilname': 'Brandenburg University of Technology Cottbus-Senftenberg', 'affiliation-city': 'Cottbus', 'affiliation-country': 'Germany'}]",Journal,ar,Article,1,True,20754701,1,"{'value': [{'$': 'all'}, {'$': 'publisherfullgold'}, {'$': 'repository'}, {'$': 'repositoryam'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Gold'}, {'$': 'Green'}]}"
true,https://api.elsevier.com/content/abstract/scopus_id/105028966468,2-s2.0-105028966468,Influence of carbon on microstructural stability and stress rupture properties of an additively manufactured superalloy,Chen S.F.,China Foundry,16726421,,,2026-01-01,2026,10.1007/s41230-026-5025-5,0,"[{'@_fa': 'true', 'affilname': 'Institute of Metal Research Chinese Academy of Sciences', 'affiliation-city': 'Shenyang', 'affiliation-country': 'China'}, {'@_fa': 'true', 'affilname': 'The State Key Laboratory of Rolling and Automation, Northeastern University', 'affiliation-city': 'Shenyang', 'affiliation-country': 'China'}, {'@_fa': 'true', 'affilname': 'TaiHang Laboratory', 'affiliation-city': 'Chengdu', 'affiliation-country': 'China'}]",Journal,ar,Article,1,True,23659459,,"{'value': [{'$': 'all'}, {'$': 'publisherfullgold'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Gold'}]}"
true,https://api.elsevier.com/content/abstract/scopus_id/105030173919,2-s2.0-105030173919,"Development Of Nickel-based Superalloy 939 For LPBF Additive Manufacturing: Alloy Design, Microstructure, And Mechanical Properties",Hao X.,Euro Powder Metallurgy 2025 Congress and Exhibition Euro Pm 2025,,,,2025-01-01,2025,10.59499/EP256767870,0,"[{'@_fa': 'true', 'affilname': 'Globus Metal Powders Ltd.', 'affiliation-city': None, 'affiliation-country': 'United Kingdom'}]",Conference Proceeding,cp,Conference Paper,0,False,,,,
true,https://api.elsevier.com/content/abstract/scopus_id/105030661463,2-s2.0-105030661463,MACHINABILITY COMPARISON OF CONVENTIONAL INCONEL AND 3D PRINTED INCONEL 718,Straka M.,Annals of Daaam and Proceedings of the International Daaam Symposium,17269679,36,260-265,2025-01-01,2025,10.2507/36th.daaam.proceedings.036,0,,Conference Proceeding,cp,Conference Paper,1,True,,1,"{'value': [{'$': 'all'}, {'$': 'publisherfullgold'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Gold'}]}"
true,https://api.elsevier.com/content/abstract/scopus_id/105030213004,2-s2.0-105030213004,Design Of AM High-Performance Shape Memory Alloy For Aerospace Applications,Abrantes G.,Euro Powder Metallurgy 2025 Congress and Exhibition Euro Pm 2025,,,,2025-01-01,2025,10.59499/EP256767869,0,"[{'@_fa': 'true', 'affilname': 'University of Coimbra, Centre for Mechanical Engineering, Materials and Processes', 'affiliation-city': 'Coimbra', 'affiliation-country': 'Portugal'}, {'@_fa': 'true', 'affilname': 'Instituto Pedro Nunes', 'affiliation-city': 'Coimbra', 'affiliation-country': 'Portugal'}, {'@_fa': 'true', 'affilname': 'Instituto de Soldadura e Qualidade', 'affiliation-city': 'Oeiras', 'affiliation-country': 'Portugal'}]",Conference Proceeding,cp,Conference Paper,0,False,,,,
true,https://api.elsevier.com/content/abstract/scopus_id/105029403871,2-s2.0-105029403871,EFFECT OF HOT ISOSTATIC PRESSING ON THE MICROSTRUCTURAL EVOLUTION AND TENSILE PROPERTIES OF LASER POWDER BED FUSION-PROCESSED Co-BASED SUPERALLOY MAR-M-509A,Skotnicová K.,Metal International Conference on Metallurgy and Materials Conference Proceedings,,2025,504-510,2025-01-01,2025,10.37904/metal.2025.5150,0,"[{'@_fa': 'true', 'affilname': 'VSB – Technical University of Ostrava', 'affiliation-city': 'Ostrava', 'affiliation-country': 'Czech Republic'}]",Journal,cp,Conference Paper,1,True,26949296,2025,"{'value': [{'$': 'all'}, {'$': 'publisherhybridgold'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Hybrid Gold'}]}"
